CustomerID,SubscriptionID,Month,Logins,ActiveUsers,FeatureUsed,APICalls,SessionMinutes
C1323,S5338,2024-04-01,4,2.0,Integrations,1191,132.4
C1323,S5338,2024-05-01,8,7.0,Integrations,1159,170.5
C1323,S5338,2024-06-01,11,7.0,Reports,521,315.8
C1323,S5338,2024-07-01,6,4.0,API,892,313.5
C1323,S5338,2024-08-01,11,8.0,Export,3000,480.0
C1323,S5338,2024-09-01,7,3.0,Integrations,113,210.7
C1323,S5338,2024-10-01,9,6.0,Dashboard,27,251.0
C1323,S5338,2024-11-01,4,1.0,API,88,377.9
C1323,S5338,2024-12-01,8,5.0,Export,5813,375.0
C1324,S5339,2023-02-01,21,9.0,Dashboard,972,137.9
C1324,S5339,2023-03-01,26,21.0,Integrations,1147,338.4
C1324,S5339,2023-04-01,16,13.0,Alerts,38,249.5
C1324,S5339,2023-05-01,20,9.0,Reports,3787,453.7
C1324,S5339,2023-06-01,18,15.0,Reports,318,303.4
C1324,S5339,2023-07-01,26,20.0,Export,2606,262.7
C1324,S5339,2023-08-01,29,18.0,API,493,138.1
C1324,S5339,2023-09-01,32,25.0,Reports,321,163.1
C1324,S5339,2023-10-01,15,11.0,Integrations,505,351.2
C1324,S5339,2023-11-01,22,13.0,Reports,356,475.0
C1324,S5339,2023-12-01,19,6.0,API,71,265.0
C1324,S5339,2024-01-01,20,17.0,Export,293,154.5
C1324,S5339,2024-02-01,17,6.0,Integrations,1211,273.8
C1324,S5339,2024-03-01,17,11.0,API,1016,314.7
C1324,S5339,2024-04-01,16,5.0,Export,255,137.8
C1324,S5339,2024-05-01,15,12.0,Reports,1579,223.5
C1324,S5339,2024-06-01,19,8.0,Dashboard,362,289.4
C1324,S5339,2024-07-01,18,9.0,Export,2519,247.6
C1324,S5339,2024-08-01,28,20.0,Alerts,1738,367.6
C1324,S5339,2024-09-01,12,5.0,Integrations,105,276.7
C1324,S5339,2024-10-01,16,10.0,Dashboard,23,269.9
C1324,S5339,2024-11-01,19,7.0,Export,6850,190.2
C1324,S5339,2024-12-01,23,11.0,API,591,253.5
C1325,S5340,2023-05-01,6,2.0,Integrations,1116,307.8
C1325,S5340,2023-06-01,5,2.0,API,703,202.8
C1325,S5340,2023-07-01,5,4.0,Integrations,1834,371.8
C1325,S5340,2023-08-01,3,2.0,API,42,99.8
C1325,S5340,2023-09-01,1,0.0,Alerts,529,202.2
C1325,S5340,2023-10-01,4,1.0,Integrations,1747,154.9
C1325,S5340,2023-11-01,5,4.0,Export,713,344.6
C1325,S5340,2023-12-01,8,2.0,Alerts,49,229.3
C1325,S5340,2024-01-01,9,4.0,Reports,2068,258.5
C1325,S5340,2024-02-01,4,2.0,Dashboard,2393,112.2
C1325,S5340,2024-03-01,4,3.0,Reports,1533,323.3
C1325,S5340,2024-04-01,8,6.0,Alerts,602,245.8
C1325,S5340,2024-05-01,2,1.0,Export,51,370.0
C1325,S5340,2024-06-01,4,1.0,Dashboard,1280,166.8
C1325,S5340,2024-07-01,5,4.0,Export,1048,227.6
C1325,S5340,2024-08-01,4,2.0,Dashboard,940,353.6
C1325,S5340,2024-09-01,2,1.0,API,122,342.1
C1325,S5340,2024-10-01,5,4.0,Alerts,529,306.0
C1325,S5340,2024-11-01,5,2.0,Dashboard,2599,479.2
C1325,S5340,2024-12-01,2,1.0,API,209,273.9
C1326,S5341,2023-03-01,16,7.0,Export,208,243.0
C1326,S5341,2023-04-01,17,5.0,Dashboard,198,218.4
C1326,S5341,2023-05-01,12,5.0,Alerts,691,175.9
C1326,S5341,2023-06-01,20,16.0,Dashboard,1101,376.7
C1326,S5341,2023-07-01,16,7.0,API,830,328.5
C1326,S5341,2023-08-01,15,9.0,Reports,953,377.1
C1326,S5341,2023-09-01,14,11.0,Alerts,1385,292.5
C1326,S5341,2023-10-01,13,9.0,Alerts,597,335.3
C1326,S5341,2023-11-01,19,15.0,API,1950,245.8
C1326,S5341,2023-12-01,20,6.0,Export,1590,132.6
C1326,S5341,2024-01-01,22,13.0,Alerts,4224,262.1
C1326,S5341,2024-02-01,17,13.0,Integrations,2643,349.8
C1326,S5341,2024-03-01,18,6.0,Alerts,487,340.8
C1326,S5341,2024-04-01,15,13.0,API,870,36.8
C1326,S5341,2024-05-01,19,5.0,Reports,212,243.6
C1326,S5341,2024-06-01,19,11.0,Export,1796,241.0
C1326,S5341,2024-07-01,11,4.0,Reports,1977,230.3
C1326,S5341,2024-08-01,16,7.0,API,739,328.3
C1326,S5341,2024-09-01,21,12.0,API,1174,224.3
C1326,S5341,2024-10-01,20,6.0,API,2202,262.7
C1326,S5341,2024-11-01,23,10.0,Reports,297,216.9
C1326,S5341,2024-12-01,12,10.0,Alerts,2289,193.3
C1327,S5342,2023-01-01,16,5.0,Alerts,2600,209.1
C1327,S5342,2023-02-01,9,5.0,Export,769,429.7
C1327,S5342,2023-03-01,9,4.0,Reports,504,329.8
C1327,S5342,2023-04-01,7,3.0,Alerts,242,310.6
C1327,S5342,2023-05-01,8,6.0,Alerts,1614,309.3
C1327,S5342,2023-06-01,18,8.0,Reports,417,397.6
C1327,S5342,2023-07-01,17,13.0,API,1503,181.8
C1327,S5342,2023-08-01,6,3.0,API,320,287.5
C1327,S5342,2023-09-01,12,9.0,Alerts,63,413.6
C1327,S5342,2023-10-01,16,13.0,Export,1150,234.2
C1327,S5342,2023-11-01,14,12.0,Reports,1422,210.2
C1327,S5342,2023-12-01,9,6.0,API,2814,246.4
C1327,S5342,2024-01-01,10,7.0,Dashboard,6565,219.9
C1327,S5342,2024-02-01,12,10.0,Export,2385,231.7
C1327,S5342,2024-03-01,12,9.0,Alerts,1068,288.3
C1327,S5342,2024-04-01,12,6.0,Reports,1228,201.2
C1327,S5342,2024-05-01,13,10.0,Alerts,248,285.1
C1327,S5342,2024-06-01,9,4.0,Export,1184,296.9
C1327,S5342,2024-07-01,10,5.0,API,1436,294.5
C1327,S5342,2024-08-01,12,10.0,Integrations,3001,357.6
C1327,S5342,2024-09-01,10,8.0,Export,269,286.5
C1327,S5342,2024-10-01,20,15.0,Alerts,444,267.9
C1327,S5342,2024-11-01,7,4.0,Export,1994,329.6
C1327,S5342,2024-12-01,13,5.0,Integrations,1893,288.5
C1328,S5343,2023-05-01,9,8.0,Reports,1002,254.1
C1328,S5343,2023-06-01,13,8.0,Reports,1044,174.8
C1328,S5343,2023-07-01,13,6.0,Dashboard,863,162.6
C1328,S5343,2023-08-01,20,16.0,API,702,331.5
C1328,S5343,2023-09-01,17,14.0,Integrations,1096,261.8
C1328,S5343,2023-10-01,16,7.0,Reports,551,196.3
C1328,S5343,2023-11-01,5,2.0,Export,196,169.6
C1328,S5343,2023-12-01,7,5.0,Integrations,289,233.1
C1328,S5343,2024-01-01,5,3.0,Export,404,105.4
C1328,S5343,2024-02-01,6,3.0,Reports,163,204.6
C1328,S5343,2024-03-01,1,0.0,Dashboard,78,123.5
C1328,S5343,2024-04-01,3,0.0,Dashboard,56,39.0
C1329,S5344,2024-06-01,3,2.0,Dashboard,1741,192.9
C1329,S5344,2024-07-01,7,2.0,Integrations,1676,184.1
C1329,S5344,2024-08-01,4,1.0,Alerts,1343,148.7
C1329,S5344,2024-09-01,0,0.0,Dashboard,1028,153.1
C1329,S5344,2024-10-01,2,1.0,API,3650,131.7
C1329,S5344,2024-11-01,4,1.0,Alerts,2589,253.9
C1329,S5344,2024-12-01,3,1.0,Integrations,466,302.0
C1330,S5345,2023-05-01,4,1.0,Integrations,85,208.7
C1330,S5345,2023-06-01,2,1.0,Alerts,209,251.1
C1330,S5345,2023-07-01,5,2.0,Export,127,226.9
C1330,S5345,2023-08-01,2,0.0,Dashboard,1064,296.8
C1330,S5345,2023-09-01,2,1.0,Alerts,77,338.5
C1330,S5345,2023-10-01,1,0.0,Dashboard,1315,239.2
C1330,S5345,2023-11-01,1,0.0,Alerts,1351,211.6
C1330,S5345,2023-12-01,1,0.0,Export,2916,252.3
C1330,S5345,2024-01-01,5,2.0,Export,505,175.6
C1330,S5345,2024-02-01,2,1.0,Export,561,187.0
C1330,S5345,2024-03-01,3,1.0,Alerts,1760,258.2
C1330,S5345,2024-04-01,4,1.0,API,289,267.0
C1330,S5345,2024-05-01,4,2.0,Alerts,1263,160.4
C1330,S5345,2024-06-01,4,2.0,Reports,2395,274.6
C1330,S5345,2024-07-01,3,1.0,Integrations,1134,284.2
C1330,S5345,2024-08-01,5,3.0,Export,472,257.1
C1330,S5345,2024-09-01,6,4.0,Integrations,2693,293.9
C1330,S5345,2024-10-01,1,0.0,API,302,384.5
C1330,S5345,2024-11-01,5,3.0,Alerts,2351,255.7
C1330,S5345,2024-12-01,1,0.0,API,367,422.1
C1331,S5346,2023-08-01,17,13.0,Alerts,706,302.2
C1331,S5346,2023-09-01,10,8.0,Export,614,280.7
C1331,S5346,2023-10-01,14,4.0,Reports,2797,154.5
C1331,S5346,2023-11-01,16,6.0,Export,92,251.0
C1331,S5346,2023-12-01,17,6.0,Dashboard,991,185.7
C1331,S5346,2024-01-01,10,6.0,Alerts,1477,117.9
C1331,S5346,2024-02-01,8,6.0,Alerts,817,111.1
C1331,S5346,2024-03-01,11,7.0,Dashboard,49,209.0
C1331,S5346,2024-04-01,4,1.0,Export,37,267.5
C1331,S5346,2024-05-01,9,4.0,Export,11,118.9
C1331,S5346,2024-06-01,8,6.0,API,383,157.2
C1331,S5346,2024-07-01,8,6.0,Integrations,744,209.9
C1331,S5346,2024-08-01,8,4.0,Dashboard,288,59.3
C1331,S5346,2024-09-01,7,5.0,Alerts,588,165.1
C1331,S5346,2024-10-01,7,2.0,Integrations,875,8.7
C1331,S5346,2024-11-01,4,1.0,API,231,17.5
C1331,S5346,2024-12-01,4,2.0,Dashboard,701,182.6
C1332,S5347,2024-11-01,19,7.0,Integrations,1933,345.7
C1332,S5347,2024-12-01,28,12.0,API,1993,299.4
C1333,S5348,2023-05-01,16,10.0,Alerts,2631,371.2
C1333,S5348,2023-06-01,14,10.0,Integrations,1776,246.7
C1333,S5348,2023-07-01,18,8.0,Export,447,121.6
C1333,S5348,2023-08-01,15,5.0,Alerts,163,257.1
C1333,S5348,2023-09-01,12,6.0,Export,422,84.8
C1333,S5348,2023-10-01,12,5.0,Export,992,154.8
C1333,S5348,2023-11-01,10,4.0,Alerts,577,187.8
C1333,S5348,2023-12-01,15,9.0,Alerts,298,145.0
C1333,S5348,2024-01-01,14,11.0,Dashboard,1061,145.6
C1333,S5348,2024-02-01,11,8.0,API,40,74.3
C1333,S5348,2024-03-01,8,5.0,Reports,1488,115.6
C1333,S5348,2024-04-01,4,2.0,Integrations,135,25.4
C1333,S5348,2024-05-01,2,1.0,Export,269,37.9
C1333,S5348,2024-06-01,5,4.0,Export,154,149.2
C1335,S5350,2023-08-01,28,16.0,Reports,3088,129.3
C1335,S5350,2023-09-01,18,15.0,Dashboard,2031,238.4
C1335,S5350,2023-10-01,14,9.0,Integrations,976,146.4
C1335,S5350,2023-11-01,27,19.0,Reports,4106,272.0
C1335,S5350,2023-12-01,22,18.0,API,1157,151.1
C1335,S5350,2024-01-01,26,22.0,Integrations,625,248.1
C1335,S5350,2024-02-01,25,9.0,API,679,113.7
C1335,S5350,2024-03-01,26,12.0,Reports,817,267.9
C1335,S5350,2024-04-01,18,12.0,Reports,345,165.8
C1335,S5350,2024-05-01,16,10.0,Dashboard,1794,256.5
C1335,S5350,2024-06-01,25,15.0,Reports,1120,243.0
C1335,S5350,2024-07-01,20,6.0,Alerts,2473,337.5
C1335,S5350,2024-08-01,22,14.0,Dashboard,2896,132.2
C1335,S5350,2024-09-01,22,9.0,Dashboard,2561,320.9
C1335,S5350,2024-10-01,16,13.0,Export,2970,299.9
C1335,S5350,2024-11-01,23,19.0,Reports,4573,388.7
C1335,S5350,2024-12-01,23,7.0,API,11,162.3
C1336,S5351,2023-06-01,5,2.0,Dashboard,315,245.5
C1336,S5351,2023-07-01,6,3.0,Reports,51,138.9
C1336,S5351,2023-08-01,9,3.0,Integrations,987,234.1
C1336,S5351,2023-09-01,5,4.0,API,1365,358.2
C1336,S5351,2023-10-01,10,8.0,Integrations,2486,225.2
C1336,S5351,2023-11-01,6,4.0,Export,4478,217.5
C1336,S5351,2023-12-01,10,6.0,Reports,311,176.7
C1336,S5351,2024-01-01,9,2.0,Integrations,1284,244.4
C1336,S5351,2024-02-01,5,1.0,Integrations,2743,189.5
C1336,S5351,2024-03-01,9,3.0,Integrations,673,356.2
C1336,S5351,2024-04-01,7,2.0,Integrations,202,228.9
C1336,S5351,2024-05-01,6,2.0,Alerts,67,240.5
C1336,S5351,2024-06-01,12,8.0,Export,23,350.5
C1336,S5351,2024-07-01,4,3.0,API,1085,305.8
C1336,S5351,2024-08-01,3,2.0,API,1317,155.5
C1336,S5351,2024-09-01,7,2.0,Export,416,343.2
C1336,S5351,2024-10-01,4,2.0,Dashboard,4098,299.2
C1336,S5351,2024-11-01,7,2.0,Export,1799,164.3
C1336,S5351,2024-12-01,11,9.0,Reports,318,272.1
C1337,S5352,2024-01-01,3,1.0,Export,487,232.3
C1337,S5352,2024-02-01,2,1.0,Dashboard,1748,355.1
C1337,S5352,2024-03-01,4,1.0,Export,1841,169.7
C1337,S5352,2024-04-01,1,0.0,Export,579,235.5
C1337,S5352,2024-05-01,3,1.0,Dashboard,402,133.1
C1337,S5352,2024-06-01,2,1.0,Dashboard,941,276.0
C1337,S5352,2024-07-01,1,0.0,API,791,130.1
C1337,S5352,2024-08-01,2,1.0,Alerts,2,337.8
C1337,S5352,2024-09-01,1,0.0,Dashboard,64,59.4
C1337,S5352,2024-10-01,2,1.0,Reports,228,210.0
C1337,S5352,2024-11-01,2,0.0,Dashboard,372,130.9
C1337,S5352,2024-12-01,1,0.0,Integrations,662,107.7
C1338,S5353,2023-04-01,13,5.0,Dashboard,58,132.9
C1338,S5353,2023-05-01,16,6.0,Dashboard,1317,165.0
C1338,S5353,2023-06-01,18,8.0,Export,521,394.3
C1338,S5353,2023-07-01,17,7.0,Dashboard,245,163.7
C1338,S5353,2023-08-01,14,6.0,Alerts,3946,35.4
C1338,S5353,2023-09-01,14,12.0,Alerts,355,142.1
C1338,S5353,2023-10-01,21,9.0,Reports,283,289.3
C1338,S5353,2023-11-01,12,3.0,API,3849,244.9
C1338,S5353,2023-12-01,15,10.0,Alerts,0,128.1
C1338,S5353,2024-01-01,12,8.0,Dashboard,3456,139.7
C1338,S5353,2024-02-01,22,17.0,Reports,474,188.8
C1338,S5353,2024-03-01,13,4.0,Integrations,1271,194.8
C1338,S5353,2024-04-01,15,7.0,Integrations,27,165.1
C1338,S5353,2024-05-01,19,15.0,Alerts,936,256.7
C1338,S5353,2024-06-01,17,10.0,Integrations,1918,231.6
C1338,S5353,2024-07-01,8,5.0,Integrations,285,131.3
C1338,S5353,2024-08-01,12,5.0,Reports,783,158.8
C1338,S5353,2024-09-01,19,8.0,Alerts,540,242.25
C1338,S5353,2024-10-01,20,17.0,API,689,179.2
C1338,S5353,2024-11-01,16,14.0,API,4076,224.1
C1338,S5353,2024-12-01,11,9.0,API,533,286.2
C1339,S5354,2023-02-01,13,10.0,Dashboard,901,285.2
C1339,S5354,2023-03-01,8,7.0,Reports,106,352.3
C1339,S5354,2023-04-01,8,2.0,Integrations,818,267.3
C1339,S5354,2023-05-01,8,5.0,Alerts,2219,196.7
C1339,S5354,2023-06-01,10,7.0,Export,989,284.3
C1339,S5354,2023-07-01,6,4.0,Integrations,2270,209.7
C1339,S5354,2023-08-01,10,5.0,Alerts,3198,287.7
C1339,S5354,2023-09-01,8,4.0,Integrations,2786,204.4
C1339,S5354,2023-10-01,10,3.0,Integrations,2411,311.3
C1339,S5354,2023-11-01,12,9.0,Reports,1824,139.8
C1339,S5354,2023-12-01,10,7.0,Export,3022,238.9
C1339,S5354,2024-01-01,17,10.0,Reports,2026,124.4
C1339,S5354,2024-02-01,4,3.0,API,3973,260.1
C1339,S5354,2024-03-01,6,3.0,Alerts,1514,224.7
C1339,S5354,2024-04-01,11,8.0,Alerts,144,330.4
C1339,S5354,2024-05-01,8,3.0,Integrations,2257,359.0
C1339,S5354,2024-06-01,2,1.0,Dashboard,1877,252.3
C1339,S5354,2024-07-01,6,3.0,Export,1656,307.9
C1339,S5354,2024-08-01,11,5.0,Alerts,293,138.7
C1339,S5354,2024-09-01,7,2.0,Alerts,490,87.6
C1339,S5354,2024-10-01,4,3.0,Export,3308,182.1
C1339,S5354,2024-11-01,11,7.0,Integrations,1035,285.7
C1339,S5354,2024-12-01,9,6.0,Alerts,104,97.2
C1340,S5355,2024-03-01,18,14.0,API,1564,345.3
C1340,S5355,2024-04-01,14,12.0,Integrations,464,258.4
C1340,S5355,2024-05-01,17,15.0,Reports,1137,198.4
C1340,S5355,2024-06-01,20,14.0,Export,3104,208.0
C1340,S5355,2024-07-01,12,9.0,Export,2575,109.2
C1340,S5355,2024-08-01,17,13.0,Dashboard,742,262.1
C1340,S5355,2024-09-01,11,6.0,Integrations,298,192.3
C1340,S5355,2024-10-01,20,8.0,Dashboard,1589,426.6
C1340,S5355,2024-11-01,18,6.0,Dashboard,287,292.8
C1340,S5355,2024-12-01,20,8.0,Integrations,846,251.0
C1341,S5356,2023-03-01,16,6.0,Integrations,501,339.7
C1341,S5356,2023-04-01,20,9.0,Integrations,3053,345.9
C1341,S5356,2023-05-01,17,6.0,Reports,382,254.1
C1341,S5356,2023-06-01,14,7.0,Export,778,175.7
C1341,S5356,2023-07-01,17,10.0,Export,346,214.5
C1341,S5356,2023-08-01,15,9.0,Export,181,263.1
C1341,S5356,2023-09-01,18,9.0,Alerts,744,198.5
C1341,S5356,2023-10-01,15,6.0,API,487,139.7
C1341,S5356,2023-11-01,11,4.0,Alerts,233,286.1
C1341,S5356,2023-12-01,21,15.0,Alerts,102,231.2
C1341,S5356,2024-01-01,16,8.0,Integrations,2581,288.3
C1341,S5356,2024-02-01,9,7.0,Integrations,419,331.7
C1341,S5356,2024-03-01,15,13.0,Export,542,174.7
C1341,S5356,2024-04-01,22,19.0,Dashboard,1467,289.0
C1341,S5356,2024-05-01,16,5.0,Export,232,391.2
C1341,S5356,2024-06-01,16,11.0,Alerts,857,287.4
C1341,S5356,2024-07-01,13,8.0,Alerts,3990,183.2
C1341,S5356,2024-08-01,11,8.0,Reports,384,224.5
C1341,S5356,2024-09-01,15,4.0,Export,2234,388.6
C1341,S5356,2024-10-01,14,7.0,API,827,248.6
C1341,S5356,2024-11-01,14,4.0,Integrations,1049,323.4
C1341,S5356,2024-12-01,18,9.0,Dashboard,704,225.0
C1342,S5357,2023-05-01,7,2.0,Integrations,366,141.2
C1342,S5357,2023-06-01,10,8.0,Integrations,541,305.1
C1342,S5357,2023-07-01,9,3.0,API,1106,317.0
C1342,S5357,2023-08-01,9,4.0,Dashboard,4854,258.8
C1342,S5357,2023-09-01,6,3.0,Reports,2417,301.8
C1342,S5357,2023-10-01,6,5.0,Dashboard,1548,383.8
C1342,S5357,2023-11-01,9,7.0,Dashboard,3485,414.3
C1342,S5357,2023-12-01,8,3.0,Alerts,1113,339.8
C1342,S5357,2024-01-01,8,4.0,API,748,298.0
C1342,S5357,2024-02-01,5,4.0,Alerts,197,153.6
C1342,S5357,2024-03-01,5,1.0,Reports,293,212.6
C1342,S5357,2024-04-01,11,9.0,Alerts,4103,345.3
C1342,S5357,2024-05-01,5,4.0,Alerts,613,163.0
C1342,S5357,2024-06-01,6,4.0,Dashboard,1418,353.0
C1342,S5357,2024-07-01,6,4.0,API,1604,164.8
C1342,S5357,2024-08-01,6,3.0,Reports,407,111.1
C1342,S5357,2024-09-01,5,2.0,Dashboard,1179,367.2
C1342,S5357,2024-10-01,4,2.0,Integrations,605,186.8
C1342,S5357,2024-11-01,4,2.0,Alerts,3749,209.1
C1342,S5357,2024-12-01,4,1.0,Integrations,404,166.7
C1343,S5358,2024-12-01,6,2.0,Reports,646,216.6
C1344,S5359,2023-08-01,21,10.0,Dashboard,746,115.7
C1344,S5359,2023-09-01,25,21.0,Integrations,1535,296.1
C1344,S5359,2023-10-01,18,8.0,Dashboard,736,173.5
C1344,S5359,2023-11-01,14,11.0,Reports,2922,385.6
C1344,S5359,2023-12-01,16,14.0,Reports,801,280.8
C1344,S5359,2024-01-01,19,12.0,API,1964,234.9
C1344,S5359,2024-02-01,20,15.0,API,1515,271.9
C1344,S5359,2024-03-01,16,5.0,Alerts,477,268.9
C1344,S5359,2024-04-01,20,7.0,Integrations,5,273.7
C1344,S5359,2024-05-01,18,9.0,API,145,421.3
C1344,S5359,2024-06-01,29,11.0,Export,1473,158.7
C1344,S5359,2024-07-01,14,8.0,Integrations,2167,233.6
C1344,S5359,2024-08-01,25,9.0,API,2709,161.9
C1344,S5359,2024-09-01,18,11.0,Dashboard,59,267.5
C1344,S5359,2024-10-01,23,10.0,Dashboard,162,240.0
C1344,S5359,2024-11-01,16,10.0,Alerts,1190,207.7
C1344,S5359,2024-12-01,15,9.0,Alerts,1209,166.1
C1345,S5360,2024-02-01,24,10.0,Integrations,156,204.6
C1345,S5360,2024-03-01,17,6.0,Alerts,187,229.7
C1345,S5360,2024-04-01,30,21.0,Reports,140,296.4
C1345,S5360,2024-05-01,22,8.0,Export,706,299.5
C1345,S5360,2024-06-01,19,12.0,API,487,273.8
C1345,S5360,2024-07-01,29,15.0,API,1781,330.9
C1345,S5360,2024-08-01,25,15.0,Reports,84,205.6
C1345,S5360,2024-09-01,19,7.0,API,1164,194.1
C1345,S5360,2024-10-01,28,10.0,Alerts,862,299.0
C1345,S5360,2024-11-01,24,13.0,Reports,1448,369.6
C1345,S5360,2024-12-01,23,12.0,Export,91,207.5
C1346,S5361,2024-10-01,18,13.0,Integrations,283,253.3
C1346,S5361,2024-11-01,24,20.0,Dashboard,2085,206.6
C1346,S5361,2024-12-01,14,12.0,Integrations,232,190.1
C1347,S5362,2023-11-01,16,5.0,Alerts,2611,278.8
C1347,S5362,2023-12-01,21,13.0,Dashboard,686,330.3
C1347,S5362,2024-01-01,20,7.0,Reports,837,251.9
C1347,S5362,2024-02-01,25,9.0,Integrations,974,235.7
C1347,S5362,2024-03-01,11,4.0,Integrations,848,238.6
C1347,S5362,2024-04-01,24,19.0,API,694,223.7
C1347,S5362,2024-05-01,15,8.0,Alerts,2522,247.4
C1347,S5362,2024-06-01,14,11.0,Dashboard,1463,126.1
C1347,S5362,2024-07-01,25,11.0,Reports,227,129.7
C1347,S5362,2024-08-01,15,13.0,Integrations,4080,296.3
C1347,S5362,2024-09-01,8,6.0,Export,1893,314.6
C1347,S5362,2024-10-01,15,10.0,Reports,1989,91.9
C1347,S5362,2024-11-01,31,11.0,Export,416,253.6
C1347,S5362,2024-12-01,20,7.0,Dashboard,261,258.6
C1348,S5363,2023-11-01,12,9.0,Dashboard,1545,161.9
C1348,S5363,2023-12-01,4,2.0,Export,81,115.4
C1348,S5363,2024-01-01,7,4.0,Reports,2460,206.7
C1348,S5363,2024-02-01,7,5.0,Export,6,201.2
C1348,S5363,2024-03-01,5,2.0,Integrations,101,347.3
C1348,S5363,2024-04-01,5,2.0,Export,637,202.9
C1348,S5363,2024-05-01,5,3.0,Dashboard,3307,317.4
C1348,S5363,2024-06-01,5,3.0,API,154,269.7
C1348,S5363,2024-07-01,6,2.0,Export,3573,243.2
C1348,S5363,2024-08-01,3,2.0,Alerts,99,178.8
C1348,S5363,2024-09-01,3,1.0,Alerts,1106,266.4
C1348,S5363,2024-10-01,11,4.0,Dashboard,3059,266.3
C1348,S5363,2024-11-01,10,7.0,Export,675,0.0
C1348,S5363,2024-12-01,8,2.0,Export,980,439.1
C1349,S5364,2024-02-01,5,4.0,API,682,354.2
C1349,S5364,2024-03-01,5,1.0,Export,39,223.8
C1349,S5364,2024-04-01,8,5.0,Dashboard,52,203.9
C1349,S5364,2024-05-01,6,4.0,Integrations,2093,216.1
C1349,S5364,2024-06-01,12,8.0,Export,146,164.1
C1349,S5364,2024-07-01,5,3.0,Alerts,627,278.5
C1349,S5364,2024-08-01,12,9.0,Reports,2719,314.6
C1349,S5364,2024-09-01,5,3.0,Export,1220,153.0
C1349,S5364,2024-10-01,3,1.0,Reports,4497,214.4
C1349,S5364,2024-11-01,6,3.0,Dashboard,1054,244.2
C1349,S5364,2024-12-01,10,4.0,Integrations,28,444.4
C1350,S5365,2023-07-01,26,14.0,Reports,1751,447.6
C1350,S5365,2023-08-01,23,10.0,Reports,125,376.7
C1350,S5365,2023-09-01,21,15.0,Alerts,1988,290.5
C1350,S5365,2023-10-01,23,8.0,API,272,334.1
C1350,S5365,2023-11-01,12,7.0,API,205,336.7
C1350,S5365,2023-12-01,17,14.0,Alerts,358,187.6
C1350,S5365,2024-01-01,17,7.0,Export,936,305.3
C1350,S5365,2024-02-01,16,11.0,Dashboard,370,334.1
C1350,S5365,2024-03-01,14,8.0,Reports,933,176.5
C1350,S5365,2024-04-01,24,13.0,Alerts,155,211.5
C1350,S5365,2024-05-01,12,5.0,Alerts,316,336.9
C1350,S5365,2024-06-01,20,17.0,Reports,1138,359.0
C1350,S5365,2024-07-01,18,11.0,Export,910,454.5
C1350,S5365,2024-08-01,18,13.0,Integrations,72,104.5
C1350,S5365,2024-09-01,24,14.0,Alerts,97,233.9
C1350,S5365,2024-10-01,16,10.0,Dashboard,672,168.3
C1350,S5365,2024-11-01,18,11.0,Dashboard,1068,195.2
C1350,S5365,2024-12-01,21,10.0,Export,1812,277.9
C1351,S5366,2023-04-01,7,4.0,Reports,3124,215.2
C1351,S5366,2023-05-01,4,3.0,Integrations,799,203.6
C1351,S5366,2023-06-01,5,2.0,API,1210,340.1
C1351,S5366,2023-07-01,5,4.0,Reports,416,122.4
C1351,S5366,2023-08-01,4,3.0,Dashboard,1875,220.3
C1351,S5366,2023-09-01,5,3.0,Dashboard,677,306.0
C1351,S5366,2023-10-01,2,1.0,Reports,1400,238.9
C1351,S5366,2023-11-01,5,2.0,Export,1576,161.3
C1351,S5366,2023-12-01,4,1.0,Alerts,1373,146.1
C1351,S5366,2024-01-01,2,0.0,Integrations,81,312.7
C1351,S5366,2024-02-01,7,3.0,Integrations,1190,354.6
C1351,S5366,2024-03-01,3,1.0,Export,384,361.6
C1351,S5366,2024-04-01,6,5.0,Dashboard,511,260.2
C1351,S5366,2024-05-01,12,3.0,Reports,406,229.7
C1351,S5366,2024-06-01,6,4.0,Reports,3758,131.0
C1351,S5366,2024-07-01,4,2.0,Integrations,100,237.5
C1351,S5366,2024-08-01,4,2.0,Dashboard,2262,325.1
C1351,S5366,2024-09-01,3,1.0,Integrations,306,129.3
C1351,S5366,2024-10-01,5,2.0,Alerts,225,40.6
C1351,S5366,2024-11-01,2,1.0,Dashboard,1059,117.5
C1351,S5366,2024-12-01,5,3.0,Integrations,2982,363.3
C1352,S5367,2024-03-01,6,2.0,Dashboard,1174,246.2
C1352,S5367,2024-04-01,10,7.0,Export,1194,300.2
C1352,S5367,2024-05-01,9,5.0,Alerts,2581,332.5
C1352,S5367,2024-06-01,11,4.0,Export,1511,262.2
C1352,S5367,2024-07-01,12,10.0,Reports,60,312.7
C1352,S5367,2024-08-01,9,6.0,Integrations,159,260.2
C1352,S5367,2024-09-01,7,5.0,Dashboard,1546,242.7
C1352,S5367,2024-10-01,7,5.0,Dashboard,457,114.2
C1352,S5367,2024-11-01,14,9.0,API,266,258.2
C1352,S5367,2024-12-01,10,7.0,Integrations,346,290.6
C1354,S5369,2023-01-01,12,10.0,API,676,194.7
C1354,S5369,2023-02-01,13,4.0,API,764,163.7
C1354,S5369,2023-03-01,17,13.0,Integrations,266,351.4
C1354,S5369,2023-04-01,11,6.0,Reports,1561,277.8
C1354,S5369,2023-05-01,15,8.0,Reports,1593,358.9
C1354,S5369,2023-06-01,13,5.0,Alerts,1002,102.5
